citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa,record_id,citekey_collision
Karunakaran2025,ARTICLE,Spatial and functional profiles distinguish target sets of Parkinson’s disease and antipsychotic drugs with different clinical effects,"Karunakaran, Kalyani B. and Jain, Sanjeev and Widera, Darius and Cottrell, Graeme S.",2025,Translational Psychiatry,10.1038/s41398-025-03351-1,https://www.scopus.com/pages/publications/105002720438?origin=resultslist,,15,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Karunakaran2025,False
Liu2024863,ARTICLE,Short-Term Cannabidiol with Δ-9-Tetrahydrocannabinol in Parkinson's Disease: A Randomized Trial,"Liu, Ying and Bainbridge, Jacquelyn and Sillau, Stefan and Rajkovic, Sarah and Adkins, Michelle and Domen, Christopher H. and Thompson, John A. and Seawalt, Tristan and Klawitter, Jost and Sempio, Cristina and Chin, Grace and Forman, Lisa and Fullard, Michelle and Hawkins, Trevor and Seeberger, Lauren and Newman, Heike and Vu, David and Leehey, Maureen Anne",2024,Movement Disorders,10.1002/mds.29768,https://www.scopus.com/pages/publications/85187641423?origin=resultslist,863 - 875,39,5,Article,Cited by: 22; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Liu2024863,False
Anis2026,ARTICLE,Exploratory Prospective Study of Self-Titrated Medical Cannabis for Nonmotor Symptoms in Parkinson’s Disease,"Anis, Omer and Lassman, Simon and Goldberg, Tomer and Saar, Adi and Meiri, David and Shapira, Anna and Fay-Karmon, Tsvia and Ephraty, Lilach and Hassin-Baer, Sharon and Anis, Saar",2026,Cannabis and Cannabinoid Research,10.1177/25785125261458680,https://www.scopus.com/pages/publications/105046976069?origin=resultslist,,,,Article,Cited by: 0,False,False,False,Anis2026,False
Constantinides2025,ARTICLE,Progressive supranuclear palsy against everyone else: a look into the specificity of MRI markers,"Constantinides, Vasilios C. and Brinia, Maria-Evgenia and Kapsali, Ioanna and Giagkou, Nikolaos and Velonakis, Georgios and Papageorgiou, Sokratis G. and Paraskevas, George P. and Kapaki, Elisabeth and Stefanis, Leonidas",2025,Journal of the Neurological Sciences,10.1016/j.jns.2025.123731,https://www.scopus.com/pages/publications/105018862075?origin=resultslist,,478,,Article,Cited by: 2; All Open Access; Hybrid Gold Open Access,True,True,False,Constantinides2025,False
Han2024,ARTICLE,Cannabidiol inhibits transient receptor potential canonical 4 and modulates excitability of pyramidal neurons in mPFC,"Han, Yujun and Wang, Shuting and Xiang, Yu and Chang, Liuliu and Wang, Xian and Ren, Shimin and Guo, Fei and Li, Tianyu and Liu, Zhiqiang and Li, Yang",2024,Frontiers in Pharmacology,10.3389/fphar.2024.1431758,https://www.scopus.com/pages/publications/85210163990?origin=resultslist,,15,,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True,Han2024,False
Esfandi2025,ARTICLE,Cannabidiol Extracted from Cannabis sativa L. Plant Shows Neuroprotective Impacts Against 6-HODA-Induced Neurotoxicity via Nrf2 Signal Transduction Pathway,"Esfandi, Afsaneh and Mehrafarin, Ali and Jari, Sepideh Kalateh and Badi, Hassanali Naghdi and Larijani, Kambiz",2025,Iranian Journal of Pharmaceutical Research,10.5812/ijpr-160499,https://www.scopus.com/pages/publications/105008701104?origin=resultslist,,24,1,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Esfandi2025,False
Laaboudi2024,ARTICLE,"In the weeds: A comprehensive review of cannabis; its chemical complexity, biosynthesis, and healing abilities","Laaboudi, Fatima-Zahrae and Rejdali, Mohamed and Amhamdi, Hassan and Salhi, Amin and Elyoussfi, Abedellah and Ahari, M.’hamed",2024,Toxicology Reports,10.1016/j.toxrep.2024.101685,https://www.scopus.com/pages/publications/85197372392?origin=resultslist,,13,,Review,Cited by: 30; All Open Access; Gold Open Access; Green Open Access,True,True,True,Laaboudi2024,False
Blebea2025,ARTICLE,Recent Preclinical Evidence on Phytocannabinoids in Neurodegenerative Disorders: A Focus on Parkinson’s and Alzheimer’s Disease,"Blebea, Nicoleta-Mirela and Pușcașu, Ciprian and Hancu, Gabriel and Stăniguț, Alina Mihaela and Chiriță, Cornel",2025,Pharmaceuticals,10.3390/ph18060890,https://www.scopus.com/pages/publications/105009107184?origin=resultslist,,18,6,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True,Blebea2025,False
Tabi2025,ARTICLE,Differential impact of Cannabis abuse on neurological disorders,"Tabi, Younes Adam and Meyer, Eva Christina",2025,Journal of the Neurological Sciences,10.1016/j.jns.2025.123527,https://www.scopus.com/pages/publications/105004811876?origin=resultslist,,474,,Article,Cited by: 1; All Open Access; Hybrid Gold Open Access,True,True,False,Tabi2025,False
de Almeida Cruz2026,ARTICLE,Cannabis sativa extracts reduce inclusion formation in a cell model of alpha-synuclein aggregation,"de Almeida Cruz, Tamires and de Paulo Osorio, Rodrigo and de Menezes Epifanio, Neide Mara and Merghani, Madiha and Pereira, Marcos Dias and de Almeida Chaves, Douglas Siqueira and Outeiro, Tiago Fleming and Riger, Cristiano Jorge",2026,Fitoterapia,10.1016/j.fitote.2025.106968,https://www.scopus.com/pages/publications/105020982511?origin=resultslist,,188,,Article,Cited by: 0; All Open Access; Green Open Access,True,False,True,de Almeida Cruz2026,False
dos Santos Pereira2024,ARTICLE,4′-fluorocannabidiol associated with capsazepine restrains L-DOPA-induced dyskinesia in hemiparkinsonian mice: Contribution of anti-inflammatory and anti-glutamatergic mechanisms,"dos Santos Pereira, Maurício and Dias de Abreu, Gabriel Henrique and Vanderlei, Leonardo Calaça Arruda and Raisman-Vozari, Rita and Guimarães, Francisco Silveira and Lu, Hui-Chen and Michel, Patrick Pierre and Del Bel, Elaine",2024,Neuropharmacology,10.1016/j.neuropharm.2024.109926,https://www.scopus.com/pages/publications/85189563901?origin=resultslist,,251,,Article,Cited by: 7; All Open Access; Green Open Access,True,False,True,dos Santos Pereira2024,False
Liu2024,ARTICLE,Phenome-wide association studies between SERINC2 and neuropsychiatric disorders,"Liu, Ping and Luo, Xinqun and Cao, Liping and Zhang, Yong and Ji, Jiawu and Wang, Xiaoping and Wang, Kesheng and Pan, Xinghua and Yang, Ruilan and Tan, Zewen and Tan, Yunlong and Li, Chiang-Shan and Guo, Xiaoyun and Wang, Zhiren and Luo, Xingguang",2024,Frontiers in Psychiatry,10.3389/fpsyt.2024.1420395,https://www.scopus.com/pages/publications/85217854647?origin=resultslist,,15,,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Liu2024,False
Kruger20242005,ARTICLE,Pharmacotherapy of persistent genital arousal disorder/genito-pelvic dysesthesia: an updated review and data from a registry,"Kruger, Tillmann H. C. and Köhne, Sophie and Kümpers, Franziska M. L. M.",2024,Expert Opinion on Pharmacotherapy,10.1080/14656566.2024.2415696,https://www.scopus.com/pages/publications/85207528216?origin=resultslist,2005 - 2013,25,15,Article,Cited by: 3,False,False,False,Kruger20242005,False
Lewitus20246962,ARTICLE,Sex and estradiol effects in the rodent dorsal striatum,"Lewitus, Valerie J. and Kim, Jaekyoon and Blackwell, Kim T.",2024,European Journal of Neuroscience,10.1111/ejn.16607,https://www.scopus.com/pages/publications/85210040342?origin=resultslist,6962 - 6986,60,12,Article,Cited by: 10; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Lewitus20246962,False
Ono2024,ARTICLE,Evaluating the efficacy of few-shot learning for GPT-4Vision in neurodegenerative disease histopathology: A comparative analysis with convolutional neural network model,"Ono, Daisuke and Dickson, Dennis W. and Koga, Shunsuke",2024,Neuropathology and Applied Neurobiology,10.1111/nan.12997,https://www.scopus.com/pages/publications/85198563411?origin=resultslist,,50,4,Article,Cited by: 27; All Open Access; Hybrid Gold Open Access,True,True,False,Ono2024,False
Kaszyńska2024,ARTICLE,Cannabinoids: Potential for Modulation and Enhancement When Combined with Vitamin B12 in Case of Neurodegenerative Disorders,"Kaszyńska, Anna Aleksandra",2024,Pharmaceuticals,10.3390/ph17060813,https://www.scopus.com/pages/publications/85197353505?origin=resultslist,,17,6,Review,Cited by: 10; All Open Access; Gold Open Access; Green Open Access,True,True,True,Kaszyńska2024,False
Chen20264535,ARTICLE,A longitudinal DNA methylation atlas and its link to brain structure and mental health,"Chen, Di and Yu, Xinyang and Cheng, Wei and Wang, Linbo and Xiang, Shitong and Zhang, Wei and Banaschewski, Tobias and Bokde, Arun L. W. and Flor, Herta and Grigis, Antoine and Garavan, Hugh and Gowland, Penny and Heinz, Andreas and Brühl, Rüdiger and Martinot, Jean-Luc and Paillère Martinot, Marie-Laure and Artiges, Eric and Nees, Frauke and Orfanos, Dimitri Papadopoulos and Lemaître, Hervé and Paus, Tomáš and Poustka, Luise and Hohmann, Sarah and Holz, Nathalie and Bäuchl, Christian and Smolka, Michael N. and Vaidya, Nilakshi and Walter, Henrik and Whelan, Robert and Feng, Jianfeng and Thompson, Paul M. and Schumann, Gunter and Jia, Tianye and Desrivières, Sylvane and Martinot, Marie-Laure Paillère",2026,Molecular Psychiatry,10.1038/s41380-026-03554-y,https://www.scopus.com/pages/publications/105035321171?origin=resultslist,4535 - 4549,31,8,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Chen20264535,False
Briceno2024,ARTICLE,Postencephalitic syndrome with immune-mediated psychosis in an adult with meningitis due to Streptococcus pneumoniae: A case report,"Briceno, Bibiana and Ariza-Varon, Michael and Pinzon, Nicole and Castro-Sepulveda, Juan-Sebastian and Oviedo, Laura",2024,IDCases,10.1016/j.idcr.2024.e02041,https://www.scopus.com/pages/publications/85200813975?origin=resultslist,,37,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Briceno2024,False
Liu2026,ARTICLE,The role of traditional Chinese medicine in alleviating neuropsychiatric disorders via the gut microbiota,"Liu, Yun-Ge and Lu, Yan-Li and Bai, Xiao-Yang and Jiang, Tao and Fu, Qi-Zhi and Duan, Jia-Jia",2026,Traditional Medicine Research,10.53388/TMR20250324001,https://www.scopus.com/pages/publications/105040409837?origin=resultslist,,11,6,Article,Cited by: 2; All Open Access; Hybrid Gold Open Access,True,True,False,Liu2026,False
Li2025,ARTICLE,Age-specific effects of synthetic cannabinoids on cognitive function and hippocampal gene expression in mice: insights from behavioral and molecular correlates,"Li, Kaixi and Chen, Yuanyuan and Xu, Yawen and Pang, Yuan and Bao, Yongli and Zhang, Simeng and Shi, Xuesong and Ran, Jingzhi and Qiao, Yanling and Xu, Yizhao and Wang, Yiming and Di, Bin and Xu, Peng",2025,Frontiers in Pharmacology,10.3389/fphar.2025.1618929,https://www.scopus.com/pages/publications/105009825016?origin=resultslist,,16,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Li2025,False
Panegyres202435,ARTICLE,"Medicinal cannabis in neurodegenerative disorders: an open label, dose finding, safety and efficacy study","Panegyres, Peter K and Lind, Kerry L and MacFarlane, Cheryl A and Gurney, Allana L",2024,Neurodegenerative Disease Management,10.2217/nmt-2023-0011,https://www.scopus.com/pages/publications/85193374873?origin=resultslist,35 - 46,14,2,Article,Cited by: 0,False,False,False,Panegyres202435,False
Fanciulli2025,ARTICLE,"Diagnosis and treatment of autonomic failure, pain and sleep disturbances in Parkinson’s disease: guideline “Parkinson’s disease” of the German Society of Neurology","Fanciulli, Alessandra and Sixel-Döring, Friederike and Buhmann, Carsten and Krismer, Florian and Hermann, Wiebke and Winkler, Christian and Woitalla, Dirk and Jost, Wolfgang H. and Zeuner, Kirsten and Witt, Karsten and Wegner, Florian and Warnecke, Tobias and Wächter, Tobias and Walter, Uwe and van Eimeren, Thilo and Tönges, Lars and Storch, Alexander and Seppi, Klaus and Schnitzler, Alfons and Schrader, Christoph and Schneider, Anja and Ruf, Viktoria and Rieß, Olaf and Reetz, Kathrin and Reese, René and Pötter-Nerger, Monika and Outeiro, Tiago and Odin, Per and Neumann, Manuela and Mollenhauer, Brit and Meyer, Philipp T. and Menzel, Regina and Maetzler, Walter and Maaß, Sylvia and Lorenzl, Stefan and Löhle, Matthias and Loewenbrück, Kai and Lingor, Paul and Liepelt-Scarfone, Inga and Levin, Johannes and Kuhlenbäumer, Gregor and Krack, Paul and Kühn, Andrea and Köglsperger, Thomas and Klietz, Martin and Klein, Christine and Klebe, Stephan and Kassubek, Jan and Kalbe, Elke and Hopfner, Franziska and Höllerhage, Matthias and Hilker-Roggendorf, Rüdiger and Hasan, Alkomiet and Segeberg, Bad and Gausepohl, Madeleine and Folkerts, Ann-Kristin and Fimm, Bruno and Eggers, Carsten and Beelitz-Heilstätten and Ebersbach, Georg and Dodel, Richard and Deuschl, Günther and Deuschl, Cornelius and Claßen, Joseph and Ceballos-Baumann, Andrés and Brockmann, Kathrin and Berg, Daniela and Becktepe, Jos and Bähr, Mathias and Trenkwalder, Claudia and Höglinger, Günter",2025,Journal of Neurology,10.1007/s00415-024-12730-5,https://www.scopus.com/pages/publications/85214025792?origin=resultslist,,272,1,Review,Cited by: 18; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Fanciulli2025,False
Estrada-Valencia202512984,ARTICLE,The Inhibition of Fatty Acid Amide Hydrolase-4 Affords Neuroprotection in a Toxic Model Induced by 6-Hydroxydopamine in Caenorhabditis elegans Nematodes,"Estrada-Valencia, Rubén and Túnez, Isaac and Tinkov, Alexey A. and Aschner, Michael and López-Goerne, Tessy and Pedraza-Chaverrí, José and Santamaría, Abel",2025,Molecular Neurobiology,10.1007/s12035-025-05104-z,https://www.scopus.com/pages/publications/105007237706?origin=resultslist,12984 - 12999,62,10,Article,Cited by: 1,False,False,False,Estrada-Valencia202512984,False
Demiri2025,ARTICLE,Neurofilament Light Chain in Cerebrospinal Fluid and Blood in Multiple System Atrophy: A Systematic Review and Meta-Analysis,"Demiri, Silvia and Veltsista, Dimitra and Siokas, Vasileios and Spiliopoulos, Kanellos C. and Tsika, Antonia and Stamati, Polyxeni and Chroni, Elisabeth and Dardiotis, Efthimios and Liampas, Ioannis",2025,Brain Sciences,10.3390/brainsci15030241,https://www.scopus.com/pages/publications/105001228544?origin=resultslist,,15,3,Review,Cited by: 8; All Open Access; Gold Open Access; Green Open Access,True,True,True,Demiri2025,False
Espinoza-Gutiérrez2025,ARTICLE,β-Caryophyllene's potential modulation of the renin-angiotensin system: Implications for anosmia and neuroinflammation in the olfactory circuitry,"Espinoza-Gutiérrez, Hugo Alejandro and López-Salido, Sofía Cecilia and Flores-Soto, Mario Eduardo and Tejeda-Martínez, Aldo Rafael and Bañuelos-Pineda, Jacinto and Viveros-Paredes, Juan Manuel",2025,International Immunopharmacology,10.1016/j.intimp.2025.115373,https://www.scopus.com/pages/publications/105013664229?origin=resultslist,,164,,Article,Cited by: 1,False,False,False,Espinoza-Gutiérrez2025,False
Feng2026,ARTICLE,GPR3 in neuro-metabolic-immune-reproductive nexus–a potential therapeutic target for Multi-System diseases,"Feng, Bi-Dan and Qin, Ji-Yao and Qin, Qian-qiong and Xu, Zui-Cai and Zhang, Hai-Qing",2026,Annals of Medicine,10.1080/07853890.2026.2619216,https://www.scopus.com/pages/publications/105028350626?origin=resultslist,,58,1,Review,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Feng2026,False
Dellarole2024,ARTICLE,Tau seeding activity in skin biopsy differentiates tauopathies from synucleinopathies,"Dellarole, Ilaria Linda and Vacchi, Elena and Ruiz-Barrio, Inigo and Pinton, Sandra and Raimondi, Andrea and Rossi, Stefania and Morandi, Sara and Bianco, Giovanni and Begum Bacinoglu, Merve and Lombardo, Annalisa and Celauro, Luigi and Staedler, Claudio and Galati, Salvatore and Pagonabarraga, Javier and Kulisevsky, Jaime and Legname, Giuseppe and Gobbi, Claudio and Kaelin-Lang, Alain and Moda, Fabio and Melli, Giorgia",2024,npj Parkinson's Disease,10.1038/s41531-024-00728-9,https://www.scopus.com/pages/publications/85196012812?origin=resultslist,,10,1,Article,Cited by: 25; All Open Access; Gold Open Access; Green Open Access,True,True,True,Dellarole2024,False
Awathale2026,ARTICLE,Role of GPR55 in glutamatergic and dopaminergic signaling: A review of preclinical evidence in neuropsychiatric disorders,"Awathale, Sanjay N. and Nakhate, Kartik T. and Ali, Noor and More, Balaji R. and Goyal, Sameer N.",2026,Molecular Pharmacology,10.1016/j.molpha.2026.100131,https://www.scopus.com/pages/publications/105041427803?origin=resultslist,,108,5-6,Review,Cited by: 0,False,False,False,Awathale2026,False
Sukmueng2026,ARTICLE,Plant-derived therapies in Parkinson’s disease: a systematic review of clinical evidence,"Sukmueng, Narumol and Phokaewvarangkul, Onanong and Bhidayasiri, Roongroj",2026,Journal of Neural Transmission,10.1007/s00702-026-03239-4,https://www.scopus.com/pages/publications/105045409868?origin=resultslist,,,,Review,Cited by: 0,False,False,False,Sukmueng2026,False
Rivera2025218,ARTICLE,Regulatory trends of organophosphate and pyrethroid pesticides in cannabis and applications of the Comparative Toxicogenomics Database and Caenorhabditis elegans,"Rivera, Albert B. and Stephens, Ariell B. and Conrow, Kendra D. and Griffith, Symone T. and Jameson, Laura E. and Cahill, Thomas M. and Sammi, Shreesh R. and Swinburne, Mathew R. and Cannon, Jason R. and Leung, Maxwell C.K.",2025,Toxicological Sciences,10.1093/toxsci/kfaf009,https://www.scopus.com/pages/publications/105001384658?origin=resultslist,218 - 227,204,2,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Rivera2025218,False
Niu2025,ARTICLE,Plant-derived compounds as potential neuroprotective agents in Parkinson's disease,"Niu, Chengu and Zou, Yu and Dong, Miaoxian and Niu, Yingcai",2025,Nutrition,10.1016/j.nut.2024.112610,https://www.scopus.com/pages/publications/85208990978?origin=resultslist,,130,,Review,Cited by: 5,False,False,False,Niu2025,False
de Fátima dos Santos Sampaio2024574,ARTICLE,"Therapeutic applicability of cannabidiol and other phytocannabinoids in epilepsy, multiple sclerosis and Parkinson's disease and in comorbidity with psychiatric disorders","de Fátima dos Santos Sampaio, Maria and de Paiva, Yara Bezerra and Sampaio, Tuane Bazanella and Pereira, Messias Gonzaga and Coimbra, Norberto Cysne",2024,Basic and Clinical Pharmacology and Toxicology,10.1111/bcpt.13997,https://www.scopus.com/pages/publications/85188059264?origin=resultslist,574 - 601,134,5,Review,Cited by: 22; All Open Access; Bronze Open Access,True,False,False,de Fátima dos Santos Sampaio2024574,False
Satoh2025492,ARTICLE,Uncovering Image-Driven Subtypes with Distinct Pathology and Clinical Course in Autopsy-Confirmed Four Repeat Tauopathies,"Satoh, Ryota and Sekiya, Hiroaki and Ali, Farwa and Clark, Heather M. and Utianski, Rene L. and Duffy, Joseph R. and Machulda, Mary M. and Dickson, Dennis W. and Josephs, Keith A. and Whitwell, Jennifer L.",2025,Annals of Neurology,10.1002/ana.27286,https://www.scopus.com/pages/publications/105007892227?origin=resultslist,492 - 507,98,3,Article,Cited by: 4; All Open Access; Green Open Access,True,False,True,Satoh2025492,False
Bhushan2025434,ARTICLE,Beyond Dopamine: Novel Therapeutic Pathways for Parkinson's Disease Through Receptor Signaling,"Bhushan, Rashmi and Goel, Falguni and Singh, Shamsher",2025,CNS and Neurological Disorders - Drug Targets,10.2174/0118715273325667241212041540,https://www.scopus.com/pages/publications/105005482557?origin=resultslist,434 - 451,24,6,Review,Cited by: 21,False,False,False,Bhushan2025434,False
Tahara2024,ARTICLE,Clinical characteristics of Japanese patients with corticobasal degeneration,"Tahara, Daisuke and Tahara, Nao and Akagi, Akio and Riku, Yuichi and Sone, Jun and Miyahara, Hiroaki and Nagai, Atsushi and Yoshida, Mari and Iwasaki, Yasushi",2024,Journal of the Neurological Sciences,10.1016/j.jns.2024.123212,https://www.scopus.com/pages/publications/85203064694?origin=resultslist,,466,,Article,Cited by: 1,False,False,False,Tahara2024,False
Lima2025,ARTICLE,Preventive beneficial effects of cannabidiol in a reserpine-induced progressive model of parkinsonism,"Lima, Alvaro C. and Bioni, Vinicius S. and Becegato, Marcela S. and Meier, Ywlliane and Cunha, Débora M. G. and Aguiar, Natan A. and Gonçalves, Narriman and Peres, Fernanda F. and Zuardi, Antônio W. and Hallak, Jaime E. C. and Crippa, José A. and Smaili, Soraya S. and Abilio, Vanessa C. and Silva, Regina H.",2025,Frontiers in Pharmacology,10.3389/fphar.2025.1539783,https://www.scopus.com/pages/publications/105005778398?origin=resultslist,,16,,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True,Lima2025,False
Morihara2026,ARTICLE,Real-world evaluation of Armstrong's criteria in corticobasal degeneration: Phenotypic overlap and diagnostic challenges,"Morihara, Ryuta and Nomura, Emi and Osakada, Yosuke and Yunoki, Taijun and Takemoto, Mami and Yamashita, Toru and Ishiura, Hiroyuki",2026,Parkinsonism and Related Disorders,10.1016/j.parkreldis.2026.108229,https://www.scopus.com/pages/publications/105029673227?origin=resultslist,,145,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False,Morihara2026,False
Gad2026,ARTICLE,Current Neuroimaging Modalities to Distinguish Parkinson’s Disease from its Mimics: Imaging Features and Implications for Clinical Practice,"Gad, Mona and Deng, Francis and Prasuhn, Jannik and Luna, Licia P.",2026,Neuroradiology Journal,10.1177/19714009261423704,https://www.scopus.com/pages/publications/105029575555?origin=resultslist,,,,Review,Cited by: 1; All Open Access; Green Open Access,True,False,True,Gad2026,False
Salehinejad2026,ARTICLE,"Global prevalence and disability burden of brain disorders: Impact of neurological, mental, and substance use disorders","Salehinejad, Mohammad Ali and Fathi Jouzdani, Ali and Bandeira, Igor D. and Bender, Stephan and Bikson, Marom and Castelo-Branco, Miguel and Cohen Kadosh, Roi and Costanzo, Floriana and Croarkin, Paul E. and Desarkar, Pushpal and Dyke, Katherine and Eickhoff, Simon and Fitzgerald, Paul B. and Hartwigsen, Gesa and Koenig, Julian and Martino, Davide and Menghini, Deny and Mirfazeli, Fatemeh Sadat and Moliadze, Vera and Nitsche, Michael A. and Oberman, Lindsay M. and Siniatchkin, Michael and Vaziri, Zahra and Vicario, Carmelo M. and Vöckel, Jaspe and Wischnewski, Miles and Wolters, Carsten H. and Zangen, Abraham and Zaehle, Tino and Zomorrodi, Reza and Brunoni, Andre R.",2026,Neuroscience and Biobehavioral Reviews,10.1016/j.neubiorev.2026.106808,https://www.scopus.com/pages/publications/105042602827?origin=resultslist,,188,,Review,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Salehinejad2026,False
Grishina2025133,ARTICLE,Diagnosis of Alzheimer’s disease using biological markers in corticobasal syndrome,"Grishina, D.A. and Grinyuk, V.V. and Nodel, M.R. and Tyurina, A.Yu. and Mkhitaryan, E.A. and Chervyakova, Ya.I.",2025,Zhurnal Nevrologii i Psihiatrii imeni S.S. Korsakova,10.17116/jnevro2025125081133,https://www.scopus.com/pages/publications/105014996460?origin=resultslist,133 - 139,125,8,Article,Cited by: 1,False,False,False,Grishina2025133,False
Kitchigina202637,ARTICLE,Cannabinoids and cognition in Parkinson's disease: Insights from animal models and emerging clinical evidence,"Kitchigina, Valentina F. and Shubina, Liubov",2026,Neuroscience,10.1016/j.neuroscience.2026.03.023,https://www.scopus.com/pages/publications/105033939585?origin=resultslist,37 - 49,603,,Review,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False,Kitchigina202637,False
Kim2026,ARTICLE,SU-Eohyeol Pharmacopuncture Ameliorates Parkinson’s Disease–Associated Pain via the CB1 and PPARγ Pathways in an MPTP-Induced Mouse Model,"Kim, Jung Im and Yeo, Heerim and Jo, Yousang and Kim, Hyungjun and Park, Sang-Min and Kim, No Soo",2026,Pain Research and Management,10.1155/prm/3334432,https://www.scopus.com/pages/publications/105040624230?origin=resultslist,,2026,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Kim2026,False
Białoń2026,ARTICLE,Cannabidiol in Neurology: Current Insights and Translational Perspectives,"Białoń, Magdalena and Kędziora, Marta and Starowicz, Katarzyna",2026,Pharmaceuticals,10.3390/ph19020330,https://www.scopus.com/pages/publications/105031226998?origin=resultslist,,19,2,Review,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Białoń2026,False
Saraswathi2026,ARTICLE,Plant-derived neuroprotective compounds and nanoformulations targeting Parkinson’s disease: a semi-systematic review of mechanisms and therapeutic potential,"Saraswathi, Saraswathi and Venkataravanappa, Jagadisha Tavarekere and Nambiar, Chaithanya and Saji, Sharon and Kori, Vinuta and Murthy, Mamatha N and Somanna, Prabhakara and SV, Suresh Babu and Sreeramulu, Arun Kumar and Dayalan, Ashok and Mohan, Sindhu Priya and Murthy, Chaithra D Srinivas",2026,Metabolic Brain Disease,10.1007/s11011-026-01868-y,https://www.scopus.com/pages/publications/105039579520?origin=resultslist,,41,1,Review,Cited by: 2,False,False,False,Saraswathi2026,False
Dall’soto20251046,ARTICLE,A High-Dose THC Cannabis Oil Improves Motor and Non-motor Symptoms in Parkinson’s Disease: A Case Report,"Dall’soto, Luís Eduardo and Pauli, Karoline Bach and Fakih, Yasmin Rafaela Correia and Castañeda, Jeisson Brandway Blanco and Toci, Aline Theodoro and de Carvalho, Maria Aparecida Felício and Quinette, Plínio Miguel Loguercio and da Silva, Elton Gomes and Oliveira, Luana and Nascimento, Francisney Pinto",2025,Revista Brasileira de Farmacognosia,10.1007/s43450-025-00675-3,https://www.scopus.com/pages/publications/105011166162?origin=resultslist,1046 - 1053,35,5,Article,Cited by: 2,False,False,False,Dall’soto20251046,False
Batheja2024250,ARTICLE,Progressive supranuclear palsy: A case report and brief review of the literature,"Batheja, Vivek and Fish, Morgan and Balar, Aneri B. and Hogg, Jeffery P. and Lakhani, Dhairya A. and Khan, Musharaf",2024,Radiology Case Reports,10.1016/j.radcr.2023.09.012,https://www.scopus.com/pages/publications/85175556989?origin=resultslist,250 - 253,19,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Batheja2024250,False
Fatih2026,ARTICLE,Relationships between alcohol use and dementia: protocol for an observational study in the UK Clinical Practice Research Datalink,"Fatih, Nasri and Bhaskaran, Krishnan and Kwok, Aden Chun Hei and Ebmeier, Klaus P. and Nichols, Thomas and Gelernter, Joel and Christodoulou, Maria D. and Topiwala, Anya",2026,BMJ Open,10.1136/bmjopen-2025-112153,https://www.scopus.com/pages/publications/105030220554?origin=resultslist,,16,2,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Fatih2026,False
Santambrogio2026,ARTICLE,Classification of tauopathies from human brain homogenates through salt-modulated tau amplification,"Santambrogio, Alessia and Metrick, Michael A. and Xu, Peifeng and Gallagher, Nicholas C. T. and Koga, Shunsuke and Ghetti, Bernardino and Dickson, Dennis W. and Caughey, Byron and Vendruscolo, Michele",2026,Alzheimer's and Dementia,10.1002/alz.71112,https://www.scopus.com/pages/publications/105030076146?origin=resultslist,,22,2,Article,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Santambrogio2026,False
Berry20251490,ARTICLE,Management of Anxiety in Parkinson's Disease,"Berry, Alex J. and Costello, Harry and Jesús, Silvia and Price, Gary and Jha, Ashwani",2025,Movement Disorders Clinical Practice,10.1002/mdc3.70144,https://www.scopus.com/pages/publications/105009345379?origin=resultslist,1490 - 1501,12,10,Review,Cited by: 6; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Berry20251490,False
Warren2026,ARTICLE,"Evaluating the pharmacokinetics, efficacy and safety of low-dose cannabidiol","Warren, William George and Osborn, Myles and Yates, Andrew and O'Sullivan, Saoirse Elizabeth",2026,British Journal of Clinical Pharmacology,10.1002/bcp.70691,https://www.scopus.com/pages/publications/105045051158?origin=resultslist,,,,Review,Cited by: 0,False,False,False,Warren2026,False
