citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa,record_id,citekey_collision
Karunakaran2025,ARTICLE,Spatial and functional profiles distinguish target sets of Parkinson’s disease and antipsychotic drugs with different clinical effects,"Karunakaran, Kalyani B. and Jain, Sanjeev and Widera, Darius and Cottrell, Graeme S.",2025,Translational Psychiatry,10.1038/s41398-025-03351-1,https://www.scopus.com/pages/publications/105002720438?origin=resultslist,,15,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Karunakaran2025,False
Liu2024863,ARTICLE,Short-Term Cannabidiol with Δ-9-Tetrahydrocannabinol in Parkinson's Disease: A Randomized Trial,"Liu, Ying and Bainbridge, Jacquelyn and Sillau, Stefan and Rajkovic, Sarah and Adkins, Michelle and Domen, Christopher H. and Thompson, John A. and Seawalt, Tristan and Klawitter, Jost and Sempio, Cristina and Chin, Grace and Forman, Lisa and Fullard, Michelle and Hawkins, Trevor and Seeberger, Lauren and Newman, Heike and Vu, David and Leehey, Maureen Anne",2024,Movement Disorders,10.1002/mds.29768,https://www.scopus.com/pages/publications/85187641423?origin=resultslist,863 - 875,39,5,Article,Cited by: 22; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Liu2024863,False
Anis2026,ARTICLE,Exploratory Prospective Study of Self-Titrated Medical Cannabis for Nonmotor Symptoms in Parkinson’s Disease,"Anis, Omer and Lassman, Simon and Goldberg, Tomer and Saar, Adi and Meiri, David and Shapira, Anna and Fay-Karmon, Tsvia and Ephraty, Lilach and Hassin-Baer, Sharon and Anis, Saar",2026,Cannabis and Cannabinoid Research,10.1177/25785125261458680,https://www.scopus.com/pages/publications/105046976069?origin=resultslist,,,,Article,Cited by: 0,False,False,False,Anis2026,False
Constantinides2025,ARTICLE,Progressive supranuclear palsy against everyone else: a look into the specificity of MRI markers,"Constantinides, Vasilios C. and Brinia, Maria-Evgenia and Kapsali, Ioanna and Giagkou, Nikolaos and Velonakis, Georgios and Papageorgiou, Sokratis G. and Paraskevas, George P. and Kapaki, Elisabeth and Stefanis, Leonidas",2025,Journal of the Neurological Sciences,10.1016/j.jns.2025.123731,https://www.scopus.com/pages/publications/105018862075?origin=resultslist,,478,,Article,Cited by: 2; All Open Access; Hybrid Gold Open Access,True,True,False,Constantinides2025,False
Han2024,ARTICLE,Cannabidiol inhibits transient receptor potential canonical 4 and modulates excitability of pyramidal neurons in mPFC,"Han, Yujun and Wang, Shuting and Xiang, Yu and Chang, Liuliu and Wang, Xian and Ren, Shimin and Guo, Fei and Li, Tianyu and Liu, Zhiqiang and Li, Yang",2024,Frontiers in Pharmacology,10.3389/fphar.2024.1431758,https://www.scopus.com/pages/publications/85210163990?origin=resultslist,,15,,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True,Han2024,False
Esfandi2025,ARTICLE,Cannabidiol Extracted from Cannabis sativa L. Plant Shows Neuroprotective Impacts Against 6-HODA-Induced Neurotoxicity via Nrf2 Signal Transduction Pathway,"Esfandi, Afsaneh and Mehrafarin, Ali and Jari, Sepideh Kalateh and Badi, Hassanali Naghdi and Larijani, Kambiz",2025,Iranian Journal of Pharmaceutical Research,10.5812/ijpr-160499,https://www.scopus.com/pages/publications/105008701104?origin=resultslist,,24,1,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Esfandi2025,False
Tabi2025,ARTICLE,Differential impact of Cannabis abuse on neurological disorders,"Tabi, Younes Adam and Meyer, Eva Christina",2025,Journal of the Neurological Sciences,10.1016/j.jns.2025.123527,https://www.scopus.com/pages/publications/105004811876?origin=resultslist,,474,,Article,Cited by: 1; All Open Access; Hybrid Gold Open Access,True,True,False,Tabi2025,False
de Almeida Cruz2026,ARTICLE,Cannabis sativa extracts reduce inclusion formation in a cell model of alpha-synuclein aggregation,"de Almeida Cruz, Tamires and de Paulo Osorio, Rodrigo and de Menezes Epifanio, Neide Mara and Merghani, Madiha and Pereira, Marcos Dias and de Almeida Chaves, Douglas Siqueira and Outeiro, Tiago Fleming and Riger, Cristiano Jorge",2026,Fitoterapia,10.1016/j.fitote.2025.106968,https://www.scopus.com/pages/publications/105020982511?origin=resultslist,,188,,Article,Cited by: 0; All Open Access; Green Open Access,True,False,True,de Almeida Cruz2026,False
dos Santos Pereira2024,ARTICLE,4′-fluorocannabidiol associated with capsazepine restrains L-DOPA-induced dyskinesia in hemiparkinsonian mice: Contribution of anti-inflammatory and anti-glutamatergic mechanisms,"dos Santos Pereira, Maurício and Dias de Abreu, Gabriel Henrique and Vanderlei, Leonardo Calaça Arruda and Raisman-Vozari, Rita and Guimarães, Francisco Silveira and Lu, Hui-Chen and Michel, Patrick Pierre and Del Bel, Elaine",2024,Neuropharmacology,10.1016/j.neuropharm.2024.109926,https://www.scopus.com/pages/publications/85189563901?origin=resultslist,,251,,Article,Cited by: 7; All Open Access; Green Open Access,True,False,True,dos Santos Pereira2024,False
Liu2024,ARTICLE,Phenome-wide association studies between SERINC2 and neuropsychiatric disorders,"Liu, Ping and Luo, Xinqun and Cao, Liping and Zhang, Yong and Ji, Jiawu and Wang, Xiaoping and Wang, Kesheng and Pan, Xinghua and Yang, Ruilan and Tan, Zewen and Tan, Yunlong and Li, Chiang-Shan and Guo, Xiaoyun and Wang, Zhiren and Luo, Xingguang",2024,Frontiers in Psychiatry,10.3389/fpsyt.2024.1420395,https://www.scopus.com/pages/publications/85217854647?origin=resultslist,,15,,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Liu2024,False
Kruger20242005,ARTICLE,Pharmacotherapy of persistent genital arousal disorder/genito-pelvic dysesthesia: an updated review and data from a registry,"Kruger, Tillmann H. C. and Köhne, Sophie and Kümpers, Franziska M. L. M.",2024,Expert Opinion on Pharmacotherapy,10.1080/14656566.2024.2415696,https://www.scopus.com/pages/publications/85207528216?origin=resultslist,2005 - 2013,25,15,Article,Cited by: 3,False,False,False,Kruger20242005,False
Lewitus20246962,ARTICLE,Sex and estradiol effects in the rodent dorsal striatum,"Lewitus, Valerie J. and Kim, Jaekyoon and Blackwell, Kim T.",2024,European Journal of Neuroscience,10.1111/ejn.16607,https://www.scopus.com/pages/publications/85210040342?origin=resultslist,6962 - 6986,60,12,Article,Cited by: 10; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Lewitus20246962,False
Ono2024,ARTICLE,Evaluating the efficacy of few-shot learning for GPT-4Vision in neurodegenerative disease histopathology: A comparative analysis with convolutional neural network model,"Ono, Daisuke and Dickson, Dennis W. and Koga, Shunsuke",2024,Neuropathology and Applied Neurobiology,10.1111/nan.12997,https://www.scopus.com/pages/publications/85198563411?origin=resultslist,,50,4,Article,Cited by: 27; All Open Access; Hybrid Gold Open Access,True,True,False,Ono2024,False
Chen20264535,ARTICLE,A longitudinal DNA methylation atlas and its link to brain structure and mental health,"Chen, Di and Yu, Xinyang and Cheng, Wei and Wang, Linbo and Xiang, Shitong and Zhang, Wei and Banaschewski, Tobias and Bokde, Arun L. W. and Flor, Herta and Grigis, Antoine and Garavan, Hugh and Gowland, Penny and Heinz, Andreas and Brühl, Rüdiger and Martinot, Jean-Luc and Paillère Martinot, Marie-Laure and Artiges, Eric and Nees, Frauke and Orfanos, Dimitri Papadopoulos and Lemaître, Hervé and Paus, Tomáš and Poustka, Luise and Hohmann, Sarah and Holz, Nathalie and Bäuchl, Christian and Smolka, Michael N. and Vaidya, Nilakshi and Walter, Henrik and Whelan, Robert and Feng, Jianfeng and Thompson, Paul M. and Schumann, Gunter and Jia, Tianye and Desrivières, Sylvane and Martinot, Marie-Laure Paillère",2026,Molecular Psychiatry,10.1038/s41380-026-03554-y,https://www.scopus.com/pages/publications/105035321171?origin=resultslist,4535 - 4549,31,8,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Chen20264535,False
Briceno2024,ARTICLE,Postencephalitic syndrome with immune-mediated psychosis in an adult with meningitis due to Streptococcus pneumoniae: A case report,"Briceno, Bibiana and Ariza-Varon, Michael and Pinzon, Nicole and Castro-Sepulveda, Juan-Sebastian and Oviedo, Laura",2024,IDCases,10.1016/j.idcr.2024.e02041,https://www.scopus.com/pages/publications/85200813975?origin=resultslist,,37,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Briceno2024,False
Liu2026,ARTICLE,The role of traditional Chinese medicine in alleviating neuropsychiatric disorders via the gut microbiota,"Liu, Yun-Ge and Lu, Yan-Li and Bai, Xiao-Yang and Jiang, Tao and Fu, Qi-Zhi and Duan, Jia-Jia",2026,Traditional Medicine Research,10.53388/TMR20250324001,https://www.scopus.com/pages/publications/105040409837?origin=resultslist,,11,6,Article,Cited by: 2; All Open Access; Hybrid Gold Open Access,True,True,False,Liu2026,False
Li2025,ARTICLE,Age-specific effects of synthetic cannabinoids on cognitive function and hippocampal gene expression in mice: insights from behavioral and molecular correlates,"Li, Kaixi and Chen, Yuanyuan and Xu, Yawen and Pang, Yuan and Bao, Yongli and Zhang, Simeng and Shi, Xuesong and Ran, Jingzhi and Qiao, Yanling and Xu, Yizhao and Wang, Yiming and Di, Bin and Xu, Peng",2025,Frontiers in Pharmacology,10.3389/fphar.2025.1618929,https://www.scopus.com/pages/publications/105009825016?origin=resultslist,,16,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Li2025,False
Panegyres202435,ARTICLE,"Medicinal cannabis in neurodegenerative disorders: an open label, dose finding, safety and efficacy study","Panegyres, Peter K and Lind, Kerry L and MacFarlane, Cheryl A and Gurney, Allana L",2024,Neurodegenerative Disease Management,10.2217/nmt-2023-0011,https://www.scopus.com/pages/publications/85193374873?origin=resultslist,35 - 46,14,2,Article,Cited by: 0,False,False,False,Panegyres202435,False
Estrada-Valencia202512984,ARTICLE,The Inhibition of Fatty Acid Amide Hydrolase-4 Affords Neuroprotection in a Toxic Model Induced by 6-Hydroxydopamine in Caenorhabditis elegans Nematodes,"Estrada-Valencia, Rubén and Túnez, Isaac and Tinkov, Alexey A. and Aschner, Michael and López-Goerne, Tessy and Pedraza-Chaverrí, José and Santamaría, Abel",2025,Molecular Neurobiology,10.1007/s12035-025-05104-z,https://www.scopus.com/pages/publications/105007237706?origin=resultslist,12984 - 12999,62,10,Article,Cited by: 1,False,False,False,Estrada-Valencia202512984,False
Espinoza-Gutiérrez2025,ARTICLE,β-Caryophyllene's potential modulation of the renin-angiotensin system: Implications for anosmia and neuroinflammation in the olfactory circuitry,"Espinoza-Gutiérrez, Hugo Alejandro and López-Salido, Sofía Cecilia and Flores-Soto, Mario Eduardo and Tejeda-Martínez, Aldo Rafael and Bañuelos-Pineda, Jacinto and Viveros-Paredes, Juan Manuel",2025,International Immunopharmacology,10.1016/j.intimp.2025.115373,https://www.scopus.com/pages/publications/105013664229?origin=resultslist,,164,,Article,Cited by: 1,False,False,False,Espinoza-Gutiérrez2025,False
Dellarole2024,ARTICLE,Tau seeding activity in skin biopsy differentiates tauopathies from synucleinopathies,"Dellarole, Ilaria Linda and Vacchi, Elena and Ruiz-Barrio, Inigo and Pinton, Sandra and Raimondi, Andrea and Rossi, Stefania and Morandi, Sara and Bianco, Giovanni and Begum Bacinoglu, Merve and Lombardo, Annalisa and Celauro, Luigi and Staedler, Claudio and Galati, Salvatore and Pagonabarraga, Javier and Kulisevsky, Jaime and Legname, Giuseppe and Gobbi, Claudio and Kaelin-Lang, Alain and Moda, Fabio and Melli, Giorgia",2024,npj Parkinson's Disease,10.1038/s41531-024-00728-9,https://www.scopus.com/pages/publications/85196012812?origin=resultslist,,10,1,Article,Cited by: 25; All Open Access; Gold Open Access; Green Open Access,True,True,True,Dellarole2024,False
Rivera2025218,ARTICLE,Regulatory trends of organophosphate and pyrethroid pesticides in cannabis and applications of the Comparative Toxicogenomics Database and Caenorhabditis elegans,"Rivera, Albert B. and Stephens, Ariell B. and Conrow, Kendra D. and Griffith, Symone T. and Jameson, Laura E. and Cahill, Thomas M. and Sammi, Shreesh R. and Swinburne, Mathew R. and Cannon, Jason R. and Leung, Maxwell C.K.",2025,Toxicological Sciences,10.1093/toxsci/kfaf009,https://www.scopus.com/pages/publications/105001384658?origin=resultslist,218 - 227,204,2,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Rivera2025218,False
Satoh2025492,ARTICLE,Uncovering Image-Driven Subtypes with Distinct Pathology and Clinical Course in Autopsy-Confirmed Four Repeat Tauopathies,"Satoh, Ryota and Sekiya, Hiroaki and Ali, Farwa and Clark, Heather M. and Utianski, Rene L. and Duffy, Joseph R. and Machulda, Mary M. and Dickson, Dennis W. and Josephs, Keith A. and Whitwell, Jennifer L.",2025,Annals of Neurology,10.1002/ana.27286,https://www.scopus.com/pages/publications/105007892227?origin=resultslist,492 - 507,98,3,Article,Cited by: 4; All Open Access; Green Open Access,True,False,True,Satoh2025492,False
Tahara2024,ARTICLE,Clinical characteristics of Japanese patients with corticobasal degeneration,"Tahara, Daisuke and Tahara, Nao and Akagi, Akio and Riku, Yuichi and Sone, Jun and Miyahara, Hiroaki and Nagai, Atsushi and Yoshida, Mari and Iwasaki, Yasushi",2024,Journal of the Neurological Sciences,10.1016/j.jns.2024.123212,https://www.scopus.com/pages/publications/85203064694?origin=resultslist,,466,,Article,Cited by: 1,False,False,False,Tahara2024,False
Lima2025,ARTICLE,Preventive beneficial effects of cannabidiol in a reserpine-induced progressive model of parkinsonism,"Lima, Alvaro C. and Bioni, Vinicius S. and Becegato, Marcela S. and Meier, Ywlliane and Cunha, Débora M. G. and Aguiar, Natan A. and Gonçalves, Narriman and Peres, Fernanda F. and Zuardi, Antônio W. and Hallak, Jaime E. C. and Crippa, José A. and Smaili, Soraya S. and Abilio, Vanessa C. and Silva, Regina H.",2025,Frontiers in Pharmacology,10.3389/fphar.2025.1539783,https://www.scopus.com/pages/publications/105005778398?origin=resultslist,,16,,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True,Lima2025,False
Morihara2026,ARTICLE,Real-world evaluation of Armstrong's criteria in corticobasal degeneration: Phenotypic overlap and diagnostic challenges,"Morihara, Ryuta and Nomura, Emi and Osakada, Yosuke and Yunoki, Taijun and Takemoto, Mami and Yamashita, Toru and Ishiura, Hiroyuki",2026,Parkinsonism and Related Disorders,10.1016/j.parkreldis.2026.108229,https://www.scopus.com/pages/publications/105029673227?origin=resultslist,,145,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False,Morihara2026,False
Grishina2025133,ARTICLE,Diagnosis of Alzheimer’s disease using biological markers in corticobasal syndrome,"Grishina, D.A. and Grinyuk, V.V. and Nodel, M.R. and Tyurina, A.Yu. and Mkhitaryan, E.A. and Chervyakova, Ya.I.",2025,Zhurnal Nevrologii i Psihiatrii imeni S.S. Korsakova,10.17116/jnevro2025125081133,https://www.scopus.com/pages/publications/105014996460?origin=resultslist,133 - 139,125,8,Article,Cited by: 1,False,False,False,Grishina2025133,False
Kim2026,ARTICLE,SU-Eohyeol Pharmacopuncture Ameliorates Parkinson’s Disease–Associated Pain via the CB1 and PPARγ Pathways in an MPTP-Induced Mouse Model,"Kim, Jung Im and Yeo, Heerim and Jo, Yousang and Kim, Hyungjun and Park, Sang-Min and Kim, No Soo",2026,Pain Research and Management,10.1155/prm/3334432,https://www.scopus.com/pages/publications/105040624230?origin=resultslist,,2026,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Kim2026,False
Dall’soto20251046,ARTICLE,A High-Dose THC Cannabis Oil Improves Motor and Non-motor Symptoms in Parkinson’s Disease: A Case Report,"Dall’soto, Luís Eduardo and Pauli, Karoline Bach and Fakih, Yasmin Rafaela Correia and Castañeda, Jeisson Brandway Blanco and Toci, Aline Theodoro and de Carvalho, Maria Aparecida Felício and Quinette, Plínio Miguel Loguercio and da Silva, Elton Gomes and Oliveira, Luana and Nascimento, Francisney Pinto",2025,Revista Brasileira de Farmacognosia,10.1007/s43450-025-00675-3,https://www.scopus.com/pages/publications/105011166162?origin=resultslist,1046 - 1053,35,5,Article,Cited by: 2,False,False,False,Dall’soto20251046,False
Batheja2024250,ARTICLE,Progressive supranuclear palsy: A case report and brief review of the literature,"Batheja, Vivek and Fish, Morgan and Balar, Aneri B. and Hogg, Jeffery P. and Lakhani, Dhairya A. and Khan, Musharaf",2024,Radiology Case Reports,10.1016/j.radcr.2023.09.012,https://www.scopus.com/pages/publications/85175556989?origin=resultslist,250 - 253,19,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Batheja2024250,False
Fatih2026,ARTICLE,Relationships between alcohol use and dementia: protocol for an observational study in the UK Clinical Practice Research Datalink,"Fatih, Nasri and Bhaskaran, Krishnan and Kwok, Aden Chun Hei and Ebmeier, Klaus P. and Nichols, Thomas and Gelernter, Joel and Christodoulou, Maria D. and Topiwala, Anya",2026,BMJ Open,10.1136/bmjopen-2025-112153,https://www.scopus.com/pages/publications/105030220554?origin=resultslist,,16,2,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Fatih2026,False
Santambrogio2026,ARTICLE,Classification of tauopathies from human brain homogenates through salt-modulated tau amplification,"Santambrogio, Alessia and Metrick, Michael A. and Xu, Peifeng and Gallagher, Nicholas C. T. and Koga, Shunsuke and Ghetti, Bernardino and Dickson, Dennis W. and Caughey, Byron and Vendruscolo, Michele",2026,Alzheimer's and Dementia,10.1002/alz.71112,https://www.scopus.com/pages/publications/105030076146?origin=resultslist,,22,2,Article,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Santambrogio2026,False
