citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Kumar2022299,BOOK,Decontamination of Food Powders,"Kumar, Sanjeev and Gautam, Satyendra",2022,Microbial Decontamination of Food,10.1007/978-981-19-5114-5_15,https://www.scopus.com/pages/publications/85161917438?origin=resultslist,299 - 316,,,Book chapter,Cited by: 0,False,False,False
Arya2021,ARTICLE,"Effect of thermally assisted hydrodynamic cavitation (HC) processing on physical, nutritional, microbial quality, and pectin methyl esterase (PME) inactivation kinetics in orange juice at different time and temperatures","Arya, Shalini S. and More, Pavankumar R. and Terán Hilares, Ruly and Pereira, Bárbara and Arantes, Valdeir and da Silva, Silvio S. and Santos, Júlio César",2021,Journal of Food Processing and Preservation,10.1111/jfpp.15794,https://www.scopus.com/pages/publications/85112594076?origin=resultslist,,45,10,Article,Cited by: 21,False,False,False
Dong2026356,ARTICLE,Effects of Different Sterilization Methods and Storage Temperatures on Quality Changes during Storage of NFC Grape Juice; [不同杀菌方式和贮藏温度对NFC葡萄汁贮藏期间品质变化的影响],"Dong, Huimin and Ma, Yuting and He, Rong",2026,Science and Technology of Food Industry,10.13386/j.issn1002-0306.2025060336,https://www.scopus.com/pages/publications/105043337402?origin=resultslist,356 - 366,47,13,Article,Cited by: 0,False,False,False
Igwegbe2026,ARTICLE,Predictive modeling and optimization of hydrochar properties from food waste hydrothermal carbonization using machine learning techniques,"Igwegbe, Chinenye Adaobi and Rasaq, Waheed A. and Ovuoraye, Prosper Eguono and Kosiorowska, Katarzyna and Białowiec, Andrzej",2026,Bioresource Technology,10.1016/j.biortech.2025.133282,https://www.scopus.com/pages/publications/105015355891?origin=resultslist,,439,,Article,Cited by: 12; All Open Access; Hybrid Gold Open Access,True,True,False
Lei2025,ARTICLE,Rheological property modification and microbial inactivation of hawthorn jam under ultra-high-voltage electrostatic field,"Lei, Xianglin and Wang, Bo and Wang, Yuchuan and Liu, Jiguang and Zhang, Min",2025,Innovative Food Science and Emerging Technologies,10.1016/j.ifset.2025.104095,https://www.scopus.com/pages/publications/105009022128?origin=resultslist,,104,,Article,Cited by: 4,False,False,False
Saleem2021,ARTICLE,Influence of hen egg white lysozyme N-acetylmuramide glycan hydrolase on the antimicrobial activity and textural characteristics of high-moisture mozzarella cheese,"Saleem, Iqra Muqadas and Gulzar, Nabila and Nadeem, Muhammad and Sameen, Aysha and Rafiq, Saima and Rehman, Sadia",2021,Journal of Food Processing and Preservation,10.1111/jfpp.15573,https://www.scopus.com/pages/publications/85105026886?origin=resultslist,,45,6,Article,Cited by: 4,False,False,False
Yang20258592,ARTICLE,Development of potential processing technologies for germinated edible seeds and their applications in food: a comprehensive review,"Yang, Gaoji and Zhou, Dingting and Hu, Dongsheng and Fan, Liumin and Li, Rui and Wang, Shaojin",2025,Critical Reviews in Food Science and Nutrition,10.1080/10408398.2025.2505237,https://www.scopus.com/pages/publications/105005576419?origin=resultslist,8592 - 8623,65,33,Review,Cited by: 7,False,False,False
Gautam20241840,ARTICLE,Bacterial biofilm formation in seafood: Mechanisms and inhibition through novel non-thermal techniques,"Gautam, Sagar and Subedi, Nirmala and Dhakal, Kabita and Koirala, Pankaj and Acharya, Dev Raj and Malav, Om Prakash and Al-Asmari, Fahad and Benjakul, Soottawat and Nirmal, Nilesh",2024,Reviews in Aquaculture,10.1111/raq.12925,https://www.scopus.com/pages/publications/85193409184?origin=resultslist,1840 - 1857,16,4,Review,Cited by: 17,False,False,False
Chen20221226,ARTICLE,Effect of high pressure processing on the physicochemical and sensorial properties of scallop (Mizuhopecten yessoensis) during iced storage,"Chen, Lihang and Jiao, Dexin and Yu, Xiaona and Zhu, Chen and Sun, Ying and Liu, Meihong and Liu, Huimin",2022,International Journal of Food Science and Technology,10.1111/ijfs.15505,https://www.scopus.com/pages/publications/85121519836?origin=resultslist,1226 - 1236,57,2,Article,Cited by: 9,False,False,False
Tylewicz2022567,ARTICLE,Current Validation of NTP Technologies and Overview of Their Current and Potential Implementation in the Production Chain Including Agri-food Wastes,"Tylewicz, Urszula and Castagnini, Juan Manuel and Tappi, Silvia and Romani, Santina and Rocculi, Pietro and Rosa, Marco Dalla",2022,Food Engineering Series,10.1007/978-3-030-92415-7_18,https://www.scopus.com/pages/publications/85139066688?origin=resultslist,567 - 594,,,Book chapter,Cited by: 3,False,False,False
Arshad P2024,ARTICLE,Review on effect of innovative technologies on shelf-life extension of non-dairy sources from plant matrices,"Arshad P, Muhammed and Sharma, Neha and Maibam, Baby Devi and Sharma, Maanas",2024,Food Chemistry Advances,10.1016/j.focha.2024.100781,https://www.scopus.com/pages/publications/85199352428?origin=resultslist,,5,,Article,Cited by: 18; All Open Access; Gold Open Access,True,True,False
Cheng2024592,ARTICLE,Foodborne pathogen inactivation in fruit juices utilizing commercial scale high-pressure processing: Effects of acidulants and pH,"Cheng, Rebecca M. and Usaga, Jessie and Worobo, Randy W.",2024,Food Science and Technology International,10.1177/10820132231219525,https://www.scopus.com/pages/publications/85179722358?origin=resultslist,592 - 600,30,6,Article,Cited by: 7,False,False,False
Pérez Alcalá2023,ARTICLE,Effect of High Hydrostatic Pressure Processing on the Microbiological Quality and Bacterial Diversity of Sous-Vide-Cooked Cod,"Pérez Alcalá, Diego and Grande Burgos, María José and Rodríguez López, Javier and Lucas, Rosario and Gálvez, Antonio and Pérez Pulido, Rubén",2023,Foods,10.3390/foods12061206,https://www.scopus.com/pages/publications/85151616778?origin=resultslist,,12,6,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Katsaros202253,ARTICLE,Engineering and Nonthermal Technologies: Process Optimization Through Kinetic Modelling,"Katsaros, George and Andreou, Varvara and Giannoglou, Marianna",2022,Food Engineering Series,10.1007/978-3-030-92415-7_3,https://www.scopus.com/pages/publications/85139056764?origin=resultslist,53 - 92,,,Book chapter,Cited by: 2,False,False,False
Khan2026,ARTICLE,Advancing Raw Milk Safety and Quality: A Critical Review of Existing and Emerging Nonthermal Technologies,"Khan, Mati Ullah and Zhen, Limin and Kong, Ling and Yang, Jingshun and Tian, Jiaqi and Khan, Tehsin Ullah and Chen, Zhiwei and Hongliang, Liu",2026,Comprehensive Reviews in Food Science and Food Safety,10.1111/1541-4337.70430,https://www.scopus.com/pages/publications/105032195493?origin=resultslist,,25,2,Review,Cited by: 2,False,False,False
Zhang2025,ARTICLE,Unveiling the impact of high pressure and low temperature coupling on gelatin gel properties,"Zhang, Sinan and Ramaswamy, Hosahalli S. and Xiao, Ting and Hu, Lihui and Mao, Yuxiao and Zhu, Songming and Liu, Ying and Yu, Yong",2025,Food Chemistry,10.1016/j.foodchem.2025.144363,https://www.scopus.com/pages/publications/105002640293?origin=resultslist,,483,,Article,Cited by: 8; All Open Access; Hybrid Gold Open Access,True,True,False
Zhang2026,ARTICLE,Synergistic effects of Ultrasound-Assisted Ultra-High pressure on quality attributes and flavor profile of lactic acid Bacteria-Fermented fresh jujube juice,"Zhang, Yu and Xue, Qinjie and Yao, Yao and Xie, Jiachen and Yan, Jiaxin and Yao, Ruier and Yang, Miao and Sun, Xiaoyan and Yu, Zhihui and Ma, Ling",2026,Ultrasonics Sonochemistry,10.1016/j.ultsonch.2026.107903,https://www.scopus.com/pages/publications/105040629319?origin=resultslist,,130,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Mandim2024,ARTICLE,Novel cold and thermally pasteurized cardoon-enriched functional smoothie formulations: A zero-waste manufacturing approach,"Mandim, Filipa and Petropoulos, Spyridon A. and Pinto, Carlos A. and Heleno, Sandrina A. and Rodrigues, Paula and Dias, Maria Inês and Saraiva, Jorge A. and Santos-Buelga, Celestino and Ferreira, Isabel C.F.R. and Barros, Lillian and Pinela, José",2024,Food Chemistry,10.1016/j.foodchem.2024.139945,https://www.scopus.com/pages/publications/85195308307?origin=resultslist,,456,,Article,Cited by: 4; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Peleg2022201,ARTICLE,Assessing the Pressure’s Direct Contribution to the Efficacy of Pressure-Assisted Thermal Sterilization,"Peleg, Micha",2022,Food Engineering Reviews,10.1007/s12393-021-09303-x,https://www.scopus.com/pages/publications/85122784514?origin=resultslist,201 - 211,14,2,Review,Cited by: 6,False,False,False
Koker2023292,ARTICLE,Effects of high hydrostatic pressure on antimicrobial protein stability and the rheological and shelf-life properties of donkey milk,"Koker, Alperen and Ozturkoglu-Budak, Sebnem and Alpas, Hami",2023,Journal of Dairy Research,10.1017/S0022029923000572,https://www.scopus.com/pages/publications/85174749540?origin=resultslist,292 - 298,90,3,Article,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Kaavya202347,BOOK,Potential of nonthermal technologies in the food industry,"Kaavya, R. and Pandiselvam, R. and Martinez-Monteagudo, Sergio I. and Kothakota, Anjineyulu and Sruthi, N.U. and Ramesh, Kali",2023,"Novel and Alternative Methods in Food Processing: Biotechnological, Physicochemical, and Mathematical Approaches",,https://www.scopus.com/pages/publications/85162811313?origin=resultslist,47 - 67,,,Book chapter,Cited by: 0,False,False,False
Inanoglu20224939,ARTICLE,High-pressure pasteurization of low-acid chilled ready-to-eat food,"Inanoglu, Sumeyye and Barbosa-Cánovas, Gustavo V. and Sablani, Shyam S. and Zhu, Mei-Jun and Keener, Larry and Tang, Juming",2022,Comprehensive Reviews in Food Science and Food Safety,10.1111/1541-4337.13058,https://www.scopus.com/pages/publications/85141363379?origin=resultslist,4939 - 4970,21,6,Review,Cited by: 23,False,False,False
Kateh20244185,ARTICLE,Meta-analysis: Microbial inactivation in milk using high-pressure processing (HPP),"Kateh, Su-aibah and Purnomo, Eko Hari and Hasanah, Uswatun",2024,International Journal of Food Science and Technology,10.1111/ijfs.16758,https://www.scopus.com/pages/publications/85174193576?origin=resultslist,4185 - 4193,59,6,Review,Cited by: 21; All Open Access; Bronze Open Access,True,False,False
Romulo202138,ARTICLE,The impact of high-pressure processing treatment on microbial inactivation of seafood - a review,"Romulo, A.",2021,Food Research,10.26656/fr.2017.5(2).352,https://www.scopus.com/pages/publications/85105639023?origin=resultslist,38 - 44,5,2,Review,Cited by: 11; All Open Access; Gold Open Access,True,True,False
Nilsuwan2024,ARTICLE,Quality of Refrigerated Squid Mantle Cut Treated with Mint Extract Subjected to High-Pressure Processing,"Nilsuwan, Krisana and Palamae, Suriya and Naher, Jasmin and Buamard, Natchaphol and Zhang, Bin and Benjakul, Soottawat",2024,Foods,10.3390/foods13081264,https://www.scopus.com/pages/publications/85191298711?origin=resultslist,,13,8,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sykora202513213,ARTICLE,Optimization of single- and dual-cycle high-pressure processing to process bovine milk for microbial safety and protein quality,"Sykora, Rudy and Barman, Bishal and Mohamed, Hussein M.H. and Lowder, Austin and Pavani, Bruna and Pagel, Josiah and Slaughter, Andria and Mosier, Samuel and Barile, Daniela and Waite-Cusic, Joy and Dallas, David C.",2025,Journal of Dairy Science,10.3168/jds.2025-27003,https://www.scopus.com/pages/publications/105022517660?origin=resultslist,13213 - 13224,108,12,Article,Cited by: 2; All Open Access; Gold Open Access,True,True,False
Pellegrino202518,ARTICLE,Recent advances in innovative strategies for controlling microbial growth in food system: a concise review,"Pellegrino, Michele and Elechi, Jasper Okoro Godwin and Tundis, Rosa and Pino, Roberta and Marsico, Stefania and Loizzo, Monica Rosa",2025,Italian Journal of Food Science,10.15586/ijfs.v37i3.3128,https://www.scopus.com/pages/publications/105016453084?origin=resultslist,18 - 52,37,3,Review,Cited by: 4; All Open Access; Gold Open Access,True,True,False
Eran Nagar2026,ARTICLE,Comparative Assessment of Semi-Industrial Thermal and Non-Thermal Pasteurization Technologies for Red Globe Grape Juice,"Eran Nagar, Eden and Romano, Alon and Shazman, Asher and Lesmes, Uri and Shpigelman, Avi",2026,Foods,10.3390/foods15040672,https://www.scopus.com/pages/publications/105031070906?origin=resultslist,,15,4,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zhou2025,ARTICLE,"Non-Thermal Stabilization Strategies for Rice Bran: Mechanistic Insights, Technological Advances, and Implications for Industrial Applications","Zhou, Lu and Huang, Jiangqi and Du, Yutong and Li, Fanghao and Xu, Wenbin and Zhou, Chenguang and Liu, Siyao",2025,Foods,10.3390/foods14091448,https://www.scopus.com/pages/publications/105004859184?origin=resultslist,,14,9,Review,Cited by: 10; All Open Access; Gold Open Access; Green Open Access,True,True,True
Na Lamphun2026,ARTICLE,High pressure processing for microbial inactivation and shelf-life extension of fructo-oligosaccharide-fortified malt beverages,"Na Lamphun, Jitlada and Tongdonyod, Sitthidat and Dao, Uyen Ha and Krittayabunlue, Iyawe and Sirikantaramas, Supaart and Wichaphon, Jetsada and Klangpetch, Wannaporn",2026,Applied Food Research,10.1016/j.afres.2025.101628,https://www.scopus.com/pages/publications/105026899164?origin=resultslist,,6,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Liao2023,ARTICLE,Effects of high-pressure processing and thermal processing on different beverages containing Bacillus coagulans spores,"Liao, Chia-Wei and Hung, Man-Chia and Wang, Chung-Yi and Chen, Bang-Yuan",2023,LWT,10.1016/j.lwt.2023.114887,https://www.scopus.com/pages/publications/85161343588?origin=resultslist,,183,,Article,Cited by: 10; All Open Access; Gold Open Access,True,True,False
Ashrafudoulla20233,ARTICLE,Challenges and opportunities of non-conventional technologies concerning food safety,"Ashrafudoulla, Md. and Ulrich, Mevo S. I. and Toushik, Sazzad Hossen and Nahar, Shamsun and Roy, Pantu Kumar and Mizan, Furkanur Rahaman and Park, Si Hong and Ha, Sang-Do",2023,World's Poultry Science Journal,10.1080/00439339.2023.2163044,https://www.scopus.com/pages/publications/85147199084?origin=resultslist,3 - 26,79,1,Review,Cited by: 30,False,False,False
Silva2023,ARTICLE,"Pasteurization of Food and Beverages by High Pressure Processing (HPP) at Room Temperature: Inactivation of Staphylococcus aureus, Escherichia coli, Listeria monocytogenes, Salmonella, and Other Microbial Pathogens","Silva, Filipa Vinagre M. and Evelyn",2023,Applied Sciences (Switzerland),10.3390/app13021193,https://www.scopus.com/pages/publications/85146663170?origin=resultslist,,13,2,Review,Cited by: 75; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lian2023,ARTICLE,Investigating the microbial inactivation effect of low temperature high pressure carbon dioxide and its application in frozen prawn (Penaeus vannamei),"Lian, Zimeng and Yang, Dong and Wang, Yongtao and Zhao, Liang and Rao, Lei and Liao, Xiaojun",2023,Food Control,10.1016/j.foodcont.2022.109401,https://www.scopus.com/pages/publications/85139371645?origin=resultslist,,145,,Article,Cited by: 15; All Open Access; Green Open Access,True,False,True
Tsikrika2021,ARTICLE,"High-pressure processing and ultrasonication of minimally processed potatoes: Effect on the colour, microbial counts, and bioactive compounds","Tsikrika, Konstantina and Walsh, Des and Joseph, Ashik and Burgess, Catherine M. and Rai, Dilip K.",2021,Molecules,10.3390/molecules26092614,https://www.scopus.com/pages/publications/85105517153?origin=resultslist,,26,9,Article,Cited by: 19; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lamela2023V4,BOOK,Green Technologies for Sustainable Food Production and Preservation: High-Pressure Processing,"Lamela, Concepción Pérez",2023,Sustainable Food Science - A Comprehensive Approach: Volumes 1-4,10.1016/B978-0-12-823960-5.00094-9,https://www.scopus.com/pages/publications/85173380456?origin=resultslist,V4 - 158,1-4,,Book chapter,Cited by: 2,False,False,False
Serra-Castelló2025,ARTICLE,Impact of intervention strategies on listeriosis risk in cooked ham: Biopreservation and high pressure processing,"Serra-Castelló, Cristina and Bover-Cid, Sara and Jofré, Anna and Lindqvist, Roland",2025,International Journal of Food Microbiology,10.1016/j.ijfoodmicro.2025.111174,https://www.scopus.com/pages/publications/105000611647?origin=resultslist,,435,,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Zainuddin202516,ARTICLE,Advancing sugarcane juice as a sustainable alternative to plant-based sports isotonic drinks: Innovations in preservation techniques,"Zainuddin, Nurazlin and Azman, Ezzat Mohamad and Mohsin, Aliah Zannierah and Hussin, Anis Shobirin Meor and Wan-Mohtar, Wan Abd Al Qadr Imad and Rahim, Muhamad Hafiz Abd",2025,Journal of Food and Nutrition Research,,https://www.scopus.com/pages/publications/105001134955?origin=resultslist,16 - 29,64,1,Review,Cited by: 0,False,False,False
Naik202357,BOOK,Effect of high-pressure processing on milk enzymes,"Naik, Laxmana and Lata, Kiran and Sharma, Rajan",2023,Enzymes Beyond Traditional Applications in Dairy Science and Technology,10.1016/B978-0-323-96010-6.00003-5,https://www.scopus.com/pages/publications/85150577910?origin=resultslist,57 - 75,,,Book chapter,Cited by: 4,False,False,False
Lima2023,ARTICLE,The dependence of microbial inactivation by emergent nonthermal processing technologies on pH and water activity,"Lima, Vasco and Pinto, Carlos A. and Saraiva, Jorge A.",2023,Innovative Food Science and Emerging Technologies,10.1016/j.ifset.2023.103460,https://www.scopus.com/pages/publications/85169027304?origin=resultslist,,89,,Review,Cited by: 45; All Open Access; Hybrid Gold Open Access,True,True,False
Nadira Naznin Rakhi2022141,BOOK,Response of Foodborne Pathogens to Oxidative Stress,"Nadira Naznin Rakhi and Bari, Latiful and Rahaman, Mizanur",2022,Stress Responses of Foodborne Pathogens,10.1007/978-3-030-90578-1_6,https://www.scopus.com/pages/publications/85152809076?origin=resultslist,141 - 175,,,Book chapter,Cited by: 1,False,False,False
Syukri2025563,ARTICLE,Utilization of a Pressure Cooker for Homemade High-Temperature Sterilization of Rendang,"Syukri, Daimon and Rini and Fiana, Risa Meutia and Jonrinaldi and Primalita, Ratni and Aisyah, Quratul and Sukma, Hiyang Hidayati and Azzahra, Yasmin and Tarumiyo, Aurelia Amaliyah and Dermawan, Deden",2025,OnLine Journal of Biological Sciences,10.3844/ojbsci.2025.563.569,https://www.scopus.com/pages/publications/105010033717?origin=resultslist,563 - 569,25,2,Article,Cited by: 1; All Open Access; Gold Open Access,True,True,False
Rodríguez2024,ARTICLE,A Mathematical Model for the Combination of Power Ultrasound and High-Pressure Processing in the Inactivation of Inoculated E. coli in Orange Juice,"Rodríguez, Óscar and Orlien, Vibeke and Amin, Ashwitha and Salucci, Emiliano and Giannino, Francesco and Torrieri, Elena",2024,Foods,10.3390/foods13213463,https://www.scopus.com/pages/publications/85208507935?origin=resultslist,,13,21,Article,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True
Assaf2025149,BOOK,Shelf-life extension of beverages by high-pressure processing,"Assaf, Neamtallah and Dhenge, Rohini and Chiavaro, Emma and Cattani, Luca and Rinaldi, Massimiliano",2025,Emerging Green Processing Technologies for Beverages,10.1016/B978-0-443-15732-5.00006-X,https://www.scopus.com/pages/publications/105005903256?origin=resultslist,149 - 175,,,Book chapter,Cited by: 1,False,False,False
Hu2025,ARTICLE,Cleaning and sanitization method for a pilot-scale ultra-shear equipment for liquid food processing,"Hu, Hetian and Janahar, Jerish Joyner and Guduru, Sai Sasidhar and Balasubramaniam, V.M. and Yousef, Ahmed E. and Ting, Edmund and Lazarev, Alexander V.",2025,Food Control,10.1016/j.foodcont.2024.110922,https://www.scopus.com/pages/publications/85205285594?origin=resultslist,,168,,Article,Cited by: 1; All Open Access; Bronze Open Access,True,False,False
McGraw2026,ARTICLE,Effects of Subzero Isochoric Cooling at Low- and High-Pressure Conditions on the Shelf Life and Physicochemical Qualities of Cut Bell Peppers,"McGraw, Valerie S. and Atci, Sumeyye and Li, Jiayuan and Powell-Palm, Matthew J. and Rubinsky, Boris and Bilbao-Sainz, Cristina",2026,Journal of Food Processing and Preservation,10.1155/jfpp/3596521,https://www.scopus.com/pages/publications/105043487536?origin=resultslist,,2026,1,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Kamalapreetha202333,BOOK,Novel food processing technologies for inactivation of food enzymes,"Kamalapreetha, B. and Pandiselvam, Ravi and Kothakota, Anjineyulu and Farzana, Wasiya and Dinesha, B.L. and Prithviraj, V.",2023,"Enzyme Inactivation in Food Processing: Technologies, Materials, and Applications",,https://www.scopus.com/pages/publications/85162101712?origin=resultslist,33 - 49,,,Book chapter,Cited by: 3,False,False,False
Tian2025,ARTICLE,Harnessing the Synergy Between Edible Coatings and Non-Thermal Technologies for Improved Food Quality and Sustainable Preservation,"Tian, Xiaoyu and Dong, Hui and Fang, Qin and Zhang, Xiaorui and Dai, Chunxia and Aheto, Joshua Harrington",2025,Horticulturae,10.3390/horticulturae11121466,https://www.scopus.com/pages/publications/105025946834?origin=resultslist,,11,12,Review,Cited by: 10; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wason20214950,ARTICLE,Validation of process technologies for enhancing the safety of low-moisture foods: A review,"Wason, Surabhi and Verma, Tushar and Subbiah, Jeyamkondan",2021,Comprehensive Reviews in Food Science and Food Safety,10.1111/1541-4337.12800,https://www.scopus.com/pages/publications/85111547929?origin=resultslist,4950 - 4992,20,5,Article,Cited by: 64,False,False,False
Zhang20252968,ARTICLE,Spoilage Bacteria in Aquatic Products and the Efficacy of Antimicrobial Interventions,"Zhang, Jie and Wen, Xin and Xie, Yuan and Zhou, Peng",2025,Food Reviews International,10.1080/87559129.2025.2509284,https://www.scopus.com/pages/publications/105006994446?origin=resultslist,2968 - 2992,41,9,Review,Cited by: 14,False,False,False
Xia2022,ARTICLE,High Hydrostatic Pressure-Based Combination Strategies for Microbial Inactivation of Food Products: The Cases of Emerging Combination Patterns,"Xia, Qiang and Liu, Qianqian and Denoya, Gabriela I. and Yang, Caijiao and Barba, Francisco J. and Yu, Huaning and Chen, Xiaojia",2022,Frontiers in Nutrition,10.3389/fnut.2022.878904,https://www.scopus.com/pages/publications/85130880161?origin=resultslist,,9,,Review,Cited by: 25; All Open Access; Gold Open Access; Green Open Access,True,True,True
Amsasekar2022996,ARTICLE,"Impact of high pressure processing on microbiological, nutritional and sensory properties of food: a review","Amsasekar, Ajith and Mor, Rahul S. and Kishore, Anand and Singh, Anupama and Sid, Saurabh",2022,Nutrition and Food Science,10.1108/NFS-08-2021-0249,https://www.scopus.com/pages/publications/85122208996?origin=resultslist,996 - 1017,52,6,Review,Cited by: 31,False,False,False
Mahnot2022277,BOOK,Decontamination of Fruit Beverages,"Mahnot, Nikhil Kumar and Chakraborty, Sayantan and Das, Bhaskar Jyoti and Borah, Pallab Kumar and Saikia, Sangeeta",2022,Microbial Decontamination of Food,10.1007/978-981-19-5114-5_14,https://www.scopus.com/pages/publications/85161887847?origin=resultslist,277 - 297,,,Book chapter,Cited by: 0,False,False,False
Chuang20211193,ARTICLE,Modeling the effect of simultaneous use of allyl isothiocyanate and cinnamaldehyde on high hydrostatic pressure inactivation of Uropathogenic and Shiga toxin-producing Escherichia coli in ground chicken,"Chuang, Shihyu and Sheen, Shiowshuh and Sommers, Christopher H and Sheen, Lee-Yan",2021,Journal of the Science of Food and Agriculture,10.1002/jsfa.10731,https://www.scopus.com/pages/publications/85090143275?origin=resultslist,1193 - 1201,101,3,Article,Cited by: 11,False,False,False
Sherman20241,ARTICLE,Leveraging new opportunities and advances in high-pressure homogenization to design non-dairy foods,"Sherman, Irene Mary and Mounika, Addanki and Srikanth, Davanam and Shanmugam, Akalya and Ashokkumar, Muthupandian",2024,Comprehensive Reviews in Food Science and Food Safety,10.1111/1541-4337.13282,https://www.scopus.com/pages/publications/85180182775?origin=resultslist,1 - 28,23,1,Review,Cited by: 28; All Open Access; Bronze Open Access,True,False,False
Roy2026,ARTICLE,"Emerging role of ultrasound in food technology: principles, applications, and future prospects","Roy, Antara and Banik, Bimal Krishna",2026,Journal of Ultrasound,10.1007/s40477-026-01199-9,https://www.scopus.com/pages/publications/105047416054?origin=resultslist,,,,Review,Cited by: 0,False,False,False
Singh2022,ARTICLE,"A review on green pressure processing of fruit juices using microfluidization: Quality, safety and preservation","Singh, Sukh Veer and Singh, Rakhi and Singh, Anurag and Chinchkar, Ajay V. and Kamble, Meenatai G. and Dutta, Sadhan Jyoti and Singh, Shyam Beer",2022,Applied Food Research,10.1016/j.afres.2022.100235,https://www.scopus.com/pages/publications/85141782304?origin=resultslist,,2,2,Review,Cited by: 18; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kamonpatana202553658,ARTICLE,"Innovative Non-thermal Processing Technologies for Enhancing Pet Food Safety and Quality: A Comprehensive Review of Publications, Patents, and Market Trends","Kamonpatana, Pitiya and Klinmalai, Phatthranit and Thongpech, Arisara and Sodsai, Janenutch and Promhuad, Khwanchat and Srisa, Atcharawan and Laorenza, Yeyen and Kovitvadhi, Attawit and Areerat, Sathita and Seubsai, Anusorn and Sablani, Shyam S. and Harnkarnsujarit, Nathdanai",2025,ACS Omega,10.1021/acsomega.5c05930,https://www.scopus.com/pages/publications/105022132229?origin=resultslist,53658 - 53672,10,45,Review,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yadav2025,ARTICLE,"Extrusion technology in food processing: Principles, innovations and applications in sustainable product development","Yadav, Neelesh and Suvedi, Divyesh and Sharma, Aman and Khanal, Sonali and Verma, Rachna and Kumar, Dinesh and Khan, Zakir and Peter, Lukas",2025,Food and Humanity,10.1016/j.foohum.2025.100672,https://www.scopus.com/pages/publications/105007976438?origin=resultslist,,5,,Review,Cited by: 16,False,False,False
Aldrete-Tapia2021431,ARTICLE,Enhancing the Inactivation of Bacterial Spores during Pressure-Assisted Thermal Processing,"Aldrete-Tapia, Jesús Alejandro and Torres, J. Antonio",2021,Food Engineering Reviews,10.1007/s12393-020-09252-x,https://www.scopus.com/pages/publications/85089750266?origin=resultslist,431 - 441,13,3,Review,Cited by: 24,False,False,False
Lee2021,ARTICLE,Effect of high pressure processing combined with lactic acid bacteria on the microbial counts and physicochemical properties of uncooked beef patties during refrigerated storage,"Lee, Hyunah and Shahbaz, Hafiz Muhammad and Yang, Jaekyung and Jo, Mun Hui and Kim, Jeong Un and Yoo, Sungyul and Kim, Sung Han and Lee, Dong-Un and Park, Jiyong",2021,Journal of Food Processing and Preservation,10.1111/jfpp.15345,https://www.scopus.com/pages/publications/85100875096?origin=resultslist,,45,4,Article,Cited by: 14; All Open Access; Bronze Open Access,True,False,False
Lima2023857,ARTICLE,High pressure homogenization applied to fruit juices: Effects on microbial inactivation and on maintenance of bioactive components,"Lima, Mariah Almeida and Rosenthal, Amauri",2023,Food Science and Technology International,10.1177/10820132221124196,https://www.scopus.com/pages/publications/85138269059?origin=resultslist,857 - 870,29,8,Review,Cited by: 19,False,False,False
Thirumdas2025,ARTICLE,Emerging Nonthermal Technologies for the Production of Postbiotics,"Thirumdas, Rohit and Mudgil, Priti",2025,Comprehensive Reviews in Food Science and Food Safety,10.1111/1541-4337.70335,https://www.scopus.com/pages/publications/105022615510?origin=resultslist,,24,6,Review,Cited by: 24; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Masotti20235643,ARTICLE,Current insights into non-thermal preservation technologies alternative to conventional high-temperature short-time pasteurization of drinking milk,"Masotti, Fabio and Cattaneo, Stefano and Stuknytė, Milda and De Noni, Ivano",2023,Critical Reviews in Food Science and Nutrition,10.1080/10408398.2021.2022596,https://www.scopus.com/pages/publications/85122525826?origin=resultslist,5643 - 5660,63,22,Review,Cited by: 28,False,False,False
Torrents-Masoliver2025,ARTICLE,Quantitative characterization of high-pressure inactivation of E. coli and Salmonella in fruit purees enhanced by acid exposure and delayed sampling,"Torrents-Masoliver, Berta and Jofré, Anna and Ribas-Agustí, Albert and Bover-Cid, Sara",2025,Food Research International,10.1016/j.foodres.2025.117328,https://www.scopus.com/pages/publications/105014010282?origin=resultslist,,221,,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
