citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Kaplan2024,ARTICLE,"Assessing the state of obesity care: Quality, access, guidelines, and standards","Kaplan, Lee M. and Apovian, Caroline M. and Ard, Jamy D. and Allison, David B. and Aronne, Louis J. and Batterham, Rachel L. and Busetto, Luca and Dicker, Dror and Horn, Deborah B. and Kelly, Aaron S. and Mechanick, Jeffrey I. and Purnell, Jonathan Q. and Ramos-Salas, Ximena",2024,Obesity Science and Practice,10.1002/osp4.765,https://www.scopus.com/pages/publications/85198922875?origin=resultslist,,10,4,Article,Cited by: 18; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pedigo20251007,ARTICLE,Leader-Independent C-Terminal Modification by a Radical S-Adenosyl-l-methionine Maturase Enables Macrocyclic GLP-1-Like Peptides,"Pedigo, Jacob K. and Eastman, Karsten A. S. and Bandarian, Vahe",2025,ACS Bio and Med Chem Au,10.1021/acsbiomedchemau.5c00152,https://www.scopus.com/pages/publications/105024947393?origin=resultslist,1007 - 1015,5,6,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Gao2026,ARTICLE,Managing Obesity in Individuals with Cardiovascular Disease: Are We Missing the Obvious?,"Gao, Miao and Singh, Tanjot and Ajjan, Ramzi A.",2026,European Cardiology Review,10.15420/ecr.2025.53,https://www.scopus.com/pages/publications/105045548653?origin=resultslist,,21,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Atta2026,ARTICLE,Agrocybe cylindracea polysaccharides and polysaccharides-conditioned fecal microbiota transplantation similarly restore ciprofloxacin-induced microbial dysbiosis and improve intestinal barrier function: a comparative study,"Atta, Aamna and Naveed, Muhammad and Liu, Jinting and Ansari, Immad and Ma, Renzhen and Wang, Xiyu and Feng, Bin",2026,Frontiers in Immunology,10.3389/fimmu.2026.1841989,https://www.scopus.com/pages/publications/105046279750?origin=resultslist,,17,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sandmeier20252146,ARTICLE,Design of self-emulsifying oral delivery systems for semaglutide: reverse micelles versus hydrophobic ion pairs,"Sandmeier, Matthias and Ricci, Fabrizio and To, Dennis and Lindner, Sera and Stengel, Daniel and Schifferle, Michaela and Koz, Saadet and Bernkop-Schnürch, Andreas",2025,Drug Delivery and Translational Research,10.1007/s13346-024-01729-0,https://www.scopus.com/pages/publications/85207000429?origin=resultslist,2146 - 2161,15,6,Article,Cited by: 13; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Mi20261089,ARTICLE,Tirzepatide retention in iWAT with mesoporous polydopamine encapsulation enhances weight loss through leptin receptor signaling,"Mi, Lin and Li, Tan and Xiang, Xiaoxin and Zhou, Yimin and Xiong, Na and Chen, Yanyu and Chen, Jiaoting and Shang, Sijia and Chen, Shumeng and Cheung, Wai W. and Xiao, Zecong and Chen, Yanming and Wang, Jiahai and Peng, Jun and Shuai, Xintao and Shi, Guojun",2026,Journal of Advanced Research,10.1016/j.jare.2025.09.009,https://www.scopus.com/pages/publications/105016809292?origin=resultslist,1089 - 1104,84,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ebert2026,ARTICLE,Oral (poly)peptide delivery: On the emulsifying properties of inverted lipid phases under gastrointestinal conditions,"Ebert, Melanie Lena and Postina, Annika and Schmidt, Marlene Ramona and Laffleur, Flavia and Kali, Gergely and Bernkop-Schnürch, Andreas",2026,Journal of Controlled Release,10.1016/j.jconrel.2025.114508,https://www.scopus.com/pages/publications/105023833272?origin=resultslist,,390,,Article,Cited by: 1; All Open Access; Hybrid Gold Open Access,True,True,False
Zhang2026,ARTICLE,Microneedle patches deliver targeted GLP-1RAs-loaded nanoparticles for the treatment of rheumatoid arthritis,"Zhang, Hongyu and liu, Yao and Zhang, Shiyu and Wang, Zuli and Zhang, Xia and Zhang, Yang and Zhang, Ji and Liang, Shenju and Li, Changqing and Su, Min and Tian, Zhiqiang and Luo, Liwen",2026,Journal of Nanobiotechnology,10.1186/s12951-026-04261-0,https://www.scopus.com/pages/publications/105034455687?origin=resultslist,,24,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Maung2025,ARTICLE,"Effects of FGF21, soluble TGFBR2, and environmental temperature on metabolic dysfunction in lipodystrophic mice","Maung, Jessica N. and Chen, Yang and Hoose, Keegan S. and Adler, Rose E. and Hariri, Hadla and Dickson, Mia J. and Hetrick, Taryn A. and Ferguson, Gabriel A. and Schill, Rebecca L. and Mori, Hiroyuki and Uranga, Romina M. and Lewis, Kenneth T. and Hermsmeyer, Isabel D.K. and Gilio, Donatella and de Solis, Christopher and Toliver, Amber and Davidsohn, Noah and Oral, Elif A. and MacDougald, Ormond A.",2025,JCI Insight,10.1172/jci.insight.194882,https://www.scopus.com/pages/publications/105014456177?origin=resultslist,,10,16,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Chen2026,ARTICLE,Novel approach for diabetic wound healing: adipose-derived mesenchymal stromal cells Exo@SPHydrogel combined with laser therapy,"Chen, Weizhi and Hong, Jie and Wei, Yiliu and Ye, Junchen and Wu, Qiaoyi",2026,npj Regenerative Medicine,10.1038/s41536-026-00459-w,https://www.scopus.com/pages/publications/105034376613?origin=resultslist,,11,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Crandall20251101,ARTICLE,The Diabetes Prevention Program and Its Outcomes Study: NIDDK’s Journey Into the Prevention of Type 2 Diabetes and Its Public Health Impact,"Crandall, Jill P. and Dabelea, Dana and Knowler, William C. and Nathan, David M. and Temprosa, Marinella",2025,Diabetes Care,10.2337/dc25-0014,https://www.scopus.com/pages/publications/105009648981?origin=resultslist,1101 - 1111,48,7,Article,Cited by: 28; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Sirinyildiz2025462,ARTICLE,Arbutin as a potential nephroprotective agent: Dose-related effects in renal ischemia–reperfusion injury,"Sirinyildiz, Ferhat and Kavak, Izel and Cetin, Nesibe Kahraman and Keskin, Adem",2025,Biomolecules and Biomedicine,10.17305/bb.2025.13056,https://www.scopus.com/pages/publications/105018645781?origin=resultslist,462 - 470,26,3,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Song2026,ARTICLE,Interpretable Two-Stage Machine Learning for Early and Full Drug Release Prediction in PLGA Microspheres,"Song, Younghun and Bashyal, Saroj and Cho, Hyuk Jun and Woo, Mi Ran and Kim, Jong Oh and Hwang, Duhyeong",2026,Pharmaceuticals,10.3390/ph19050767,https://www.scopus.com/pages/publications/105040204557?origin=resultslist,,19,5,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Coombs2025,ARTICLE,Ruvidar®—An Effective Anti-Herpes Simplex Virus Agent,"Coombs, Kevin M. and DuMoulin-White, Roger and Mandel, Arkady",2025,Viruses,10.3390/v17091280,https://www.scopus.com/pages/publications/105017412074?origin=resultslist,,17,9,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Fasseeh2024,ARTICLE,Framework for developing cost-effectiveness analysis threshold: the case of Egypt,"Fasseeh, Ahmad N. and Korra, Nada and Elezbawy, Baher and Sedrak, Amal S. and Gamal, Mary and Eldessouki, Randa and Eldebeiky, Mariam and George, Mohsen and Seyam, Ahmed and Abourawash, Asmaa and Khalifa, Ahmed Y. and Shaheen, Mayada and Abaza, Sherif and Kaló, Zoltán",2024,Journal of the Egyptian Public Health Association,10.1186/s42506-024-00159-7,https://www.scopus.com/pages/publications/85195377835?origin=resultslist,,99,1,Article,Cited by: 11; All Open Access; Gold Open Access; Green Open Access,True,True,True
Čelutkienė2025,ARTICLE,Counteracting the Mechanisms of Heart Failure is the Most Effective Way to Decongest Patients while Improving Outcomes,"Čelutkienė, Jelena and Mebazaa, Alexandre and Biegus, Jan and Ponikowski, Piotr and Davison, Beth and Cotter, Gad",2025,Cardiac Failure Review,10.15420/cfr.2024.19,https://www.scopus.com/pages/publications/85217473768?origin=resultslist,,11,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ghareb2024247,ARTICLE,"Development, biological evaluation, and molecular modelling of some benzene-sulfonamide derivatives as protein tyrosine phosphatase-1B inhibitors for managing diabetes mellitus and associated metabolic disorders","Ghareb, Nagat and Darwish, Khaled M. and Nafie, Mohamed S. and Elrayess, Ranwa and Abourobe, Noha M. and Fattah, Shaimaa A. and Hazem, Reem M. and Mehanna, Eman T. and Elrayess, Ranza",2024,RSC Medicinal Chemistry,10.1039/d4md00594e,https://www.scopus.com/pages/publications/85207311263?origin=resultslist,247 - 273,16,1,Article,Cited by: 8; All Open Access; Green Open Access,True,False,True
Klein Cerrejon2025875,ARTICLE,Optimized suction patch design for enhanced transbuccal macromolecular drug delivery,"Klein Cerrejon, David and Krupke, Hanna and Gao, Daniel and Paunović, Nevena and Sachs, David and Leroux, Jean-Christophe",2025,Journal of Controlled Release,10.1016/j.jconrel.2025.02.014,https://www.scopus.com/pages/publications/85217892519?origin=resultslist,875 - 891,380,,Article,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False
Kanelli2025,ARTICLE,Enhanced macromolecule bioavailability in rats and pigs using an in situ forming synthetic epithelial lining,"Kanelli, Maria and Yu, Anthony C. and Susilo, Derrian and Petropulos, Olivia and Kadasia, Kadryn and Sandoval, Luis and Hudson, M. Ashley and Sim, Davin and Dial, Caroline and Mena, Maria Buzo and Liang, Jia and Rivera-Delgado, Edgardo and Sepich, Luke and Hollfelder, Kurt and Wright, James and von Erlach, Thomas and Hayward, Alison and Gaspie, Kimberly A. and Barron, Sarah M. and Pombo, Molly and Basani, Raviteja Reddy and Lanchantin, Matthew and Lopes, Aaron and Pizzo, Stephen and Sethuraman, Vasu and Dhanda, Rahul K. and Langer, Robert and Traverso, Giovanni",2025,Journal of Controlled Release,10.1016/j.jconrel.2025.114338,https://www.scopus.com/pages/publications/105021472478?origin=resultslist,,388,,Article,Cited by: 1; All Open Access; Green Open Access,True,False,True
Abdulkarim20251558,ARTICLE,Novel zwitterionic densely charged neutral sulfobetaine polymeric micelles for oral delivery of therapeutic peptides: a proof-of-concept study,"Abdulkarim, Muthanna and Neto, Cátia and Laffleur, Flavia and Ramos-Pérez, Victor and Bernkop-Schnürch, Andreas and Gómez Borros, Salvador and Gumbleton, Mark",2025,RSC Pharmaceutics,10.1039/d4pm00202d,https://www.scopus.com/pages/publications/105018613515?origin=resultslist,1558 - 1579,2,6,Article,Cited by: 3; All Open Access; Gold Open Access,True,True,False
Hao2026,ARTICLE,"Lycium barbarum-Derived Extracellular Vesicles Ameliorate Myocardial Hypertrophy in Heart Failure with Preserved Ejection Fraction, Associated with Reduced Cardiomyocyte Apoptosis","Hao, Wenhao and Zhao, Yuxin and Cui, Huimin and Liu, Andong and Gong, Wei and Wang, Kangling and Lin, Hong and Hao, Lei and Han, Fanfan and Yang, Jianjun",2026,Nutrients,10.3390/nu18152564,https://www.scopus.com/pages/publications/105047084728?origin=resultslist,,18,15,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Huang2026,ARTICLE,Oral delivery of GLP-1 analogues by recombinant Lactococcus lactis restores pancreatic islet structure through intestinal mucosal absorption in diabetic mice,"Huang, Yuanjian and Lin, Xuancai and Deng, Min and Tang, Yanqing and Li, Simin and Xu, Binyan and Zeng, Weixing and Chen, Zerong and Hou, Xufeng and Lin, Ziqing and Meng, Xiaojing and Bai, Yang and Fan, Hongying and Zeng, Weisen",2026,eBioMedicine,10.1016/j.ebiom.2026.106141,https://www.scopus.com/pages/publications/105029105036?origin=resultslist,,124,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Sinézia2024,ARTICLE,Oral delivery of the amylin receptor agonist pramlintide,"Sinézia, Celimar and Sisnande, Tháyna and Icart, Luis Peña and Lima, Luís Maurício T. R.",2024,Peptide Science,10.1002/pep2.24346,https://www.scopus.com/pages/publications/85184258550?origin=resultslist,,116,4,Article,Cited by: 0; All Open Access; Bronze Open Access,True,False,False
Wang202594,ARTICLE,"Racial and ethnic disparities in the uptake of SGLT2is and GLP-1RAs among Medicare beneficiaries with type 2 diabetes and heart failure, atherosclerotic cardiovascular disease and chronic kidney disease, 2013–2019","Wang, Eric and Patorno, Elisabetta and Khosrow-Khavar, Farzin and Crystal, Stephen and Dave, Chintan V.",2025,Diabetologia,10.1007/s00125-024-06321-2,https://www.scopus.com/pages/publications/85208790682?origin=resultslist,94 - 104,68,1,Article,Cited by: 13; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
da Silva Lima2024,ARTICLE,GLP-1 and GIP agonism has no direct actions in human hepatocytes or hepatic stellate cells,"da Silva Lima, Natália and Cabaleiro, Alba and Novoa, Eva and Riobello, Cristina and Knerr, Patrick J. and He, Yantao and Esquinas-Román, Eva M. and González-García, Ismael and Prevot, Vincent and Schwaninger, Markus and Dieguez, Carlos and López, Miguel and Müller, Timo D. and Varela-Rey, Marta and Douros, Jonathan D. and Nogueiras, Ruben",2024,Cellular and Molecular Life Sciences,10.1007/s00018-024-05507-6,https://www.scopus.com/pages/publications/85210591142?origin=resultslist,,81,1,Article,Cited by: 32; All Open Access; Gold Open Access; Green Open Access,True,True,True
